"Genus","Species","Scientific_Names","Common_Name","Individual_ID","Phenophase_Description","ObservedBy_Person_ID","Plant_Nickname","Plant_ID","Species_Nickname","Latitude","Longitude","DBH(cm)","Route_Name","indiv_obs#","spp_obs#","pheno_obs#","pheno_spp_obs#","pheno_indiv_obs#"
"Betula","nigra","Betula nigra","river birch",86261,"Colored leaves","'31858,31240'","1199*J, Tree 1","1199*J","Tree 1",42.30252077,-71.12397574,87.5,"Birch Route",334,1928,1192,205,29
"Betula","nigra","Betula nigra","river birch",86261,"Colored leaves","'31240'","1199*J, Tree 1","1199*J","Tree 1",42.30252077,-71.12397574,87.5,"Birch Route",334,1928,1192,205,29
"Betula","nigra","Betula nigra","river birch",86261,"Colored leaves","'31858,47011,47191,47328,43399,31240,25505,30377,50376,26398,49381'","1199*J, Tree 1","1199*J","Tree 1",42.30252077,-71.12397574,87.5,"Birch Route",334,1928,1192,205,29
"Betula","nigra","Betula nigra","river birch",86261,"Colored leaves","'47328'","1199*J, Tree 1","1199*J","Tree 1",42.30252077,-71.12397574,87.5,"Birch Route",334,1928,1192,205,29
"Betula","nigra","Betula nigra","river birch",86261,"flowers","'34557,31240,43399'","1199*J, Tree 1","1199*J","Tree 1",42.30252077,-71.12397574,87.5,"Birch Route",334,1928,1657,304,49
"Betula","nigra","Betula nigra","river birch",86261,"flowers","'31858,43399,30377,31240,34731'","1199*J, Tree 1","1199*J","Tree 1",42.30252077,-71.12397574,87.5,"Birch Route",334,1928,1657,304,49
"Betula","nigra","Betula nigra","river birch",86261,"flowers","'34731,31858,31240,43399,47191,29483,47328,47011,46947,47098,46526,43735'","1199*J, Tree 1","1199*J","Tree 1",42.30252077,-71.12397574,87.5,"Birch Route",334,1928,1657,304,49
"Betula","nigra","Betula nigra","river birch",86261,"flowers","'29483'","1199*J, Tree 1","1199*J","Tree 1",42.30252077,-71.12397574,87.5,"Birch Route",334,1928,1657,304,49
"Betula","nigra","Betula nigra","river birch",86261,"flowers","'25505,47328,29483'","1199*J, Tree 1","1199*J","Tree 1",42.30252077,-71.12397574,87.5,"Birch Route",334,1928,1657,304,49
"Betula","nigra","Betula nigra","river birch",86261,"flowers","'47328'","1199*J, Tree 1","1199*J","Tree 1",42.30252077,-71.12397574,87.5,"Birch Route",334,1928,1657,304,49
"Betula","nigra","Betula nigra","river birch",86261,"flowers","'34731'","1199*J, Tree 1","1199*J","Tree 1",42.30252077,-71.12397574,87.5,"Birch Route",334,1928,1657,304,49
"Betula","nigra","Betula nigra","river birch",86261,"flowers","'43399'","1199*J, Tree 1","1199*J","Tree 1",42.30252077,-71.12397574,87.5,"Birch Route",334,1928,1657,304,49
"Betula","nigra","Betula nigra","river birch",86261,"Open flowers","'34731'","1199*J, Tree 1","1199*J","Tree 1",42.30252077,-71.12397574,87.5,"Birch Route",334,1928,1025,151,27
"Betula","nigra","Betula nigra","river birch",86261,"Open flowers","'34731,31858,31240'","1199*J, Tree 1","1199*J","Tree 1",42.30252077,-71.12397574,87.5,"Birch Route",334,1928,1025,151,27
"Betula","nigra","Betula nigra","river birch",86261,"Open flowers","'29483,31858,47328,47011,46947,31240'","1199*J, Tree 1","1199*J","Tree 1",42.30252077,-71.12397574,87.5,"Birch Route",334,1928,1025,151,27
"Betula","nigra","Betula nigra","river birch",86261,"Open flowers","'29483,46526,43735'","1199*J, Tree 1","1199*J","Tree 1",42.30252077,-71.12397574,87.5,"Birch Route",334,1928,1025,151,27
"Betula","nigra","Betula nigra","river birch",86261,"Open flowers","'30377,29483'","1199*J, Tree 1","1199*J","Tree 1",42.30252077,-71.12397574,87.5,"Birch Route",334,1928,1025,151,27
"Betula","nigra","Betula nigra","river birch",86261,"Open flowers","'47328,25505,29483'","1199*J, Tree 1","1199*J","Tree 1",42.30252077,-71.12397574,87.5,"Birch Route",334,1928,1025,151,27
"Betula","nigra","Betula nigra","river birch",86261,"Open flowers","'34731'","1199*J, Tree 1","1199*J","Tree 1",42.30252077,-71.12397574,87.5,"Birch Route",334,1928,1025,151,27
"Betula","nigra","Betula nigra","river birch",86261,"Pollen release (flowers)","'34731'","1199*J, Tree 1","1199*J","Tree 1",42.30252077,-71.12397574,87.5,"Birch Route",334,1928,559,112,23
"Betula","nigra","Betula nigra","river birch",86261,"Pollen release (flowers)","'31240'","1199*J, Tree 1","1199*J","Tree 1",42.30252077,-71.12397574,87.5,"Birch Route",334,1928,559,112,23
"Betula","nigra","Betula nigra","river birch",86261,"Pollen release (flowers)","'43735'","1199*J, Tree 1","1199*J","Tree 1",42.30252077,-71.12397574,87.5,"Birch Route",334,1928,559,112,23
"Betula","nigra","Betula nigra","river birch",86261,"Pollen release (flowers)","'30377'","1199*J, Tree 1","1199*J","Tree 1",42.30252077,-71.12397574,87.5,"Birch Route",334,1928,559,112,23
"Betula","nigra","Betula nigra","river birch",86261,"Pollen release (flowers)","'47328'","1199*J, Tree 1","1199*J","Tree 1",42.30252077,-71.12397574,87.5,"Birch Route",334,1928,559,112,23
"Betula","nigra","Betula nigra","river birch",86261,"Pollen release (flowers)","'47328'","1199*J, Tree 1","1199*J","Tree 1",42.30252077,-71.12397574,87.5,"Birch Route",334,1928,559,112,23
"Betula","nigra","Betula nigra","river birch",86261,"Pollen release (flowers)","'34731'","1199*J, Tree 1","1199*J","Tree 1",42.30252077,-71.12397574,87.5,"Birch Route",334,1928,559,112,23
"Betula","nigra","Betula nigra","river birch",86261,"Recent fruit or seed drop","'34731'","1199*J, Tree 1","1199*J","Tree 1",42.30252077,-71.12397574,87.5,"Birch Route",334,1928,1176,91,19
"Betula","nigra","Betula nigra","river birch",86261,"Recent fruit or seed drop","'31858'","1199*J, Tree 1","1199*J","Tree 1",42.30252077,-71.12397574,87.5,"Birch Route",334,1928,1176,91,19
"Betula","nigra","Betula nigra","river birch",86261,"Recent fruit or seed drop","'34731,31858'","1199*J, Tree 1","1199*J","Tree 1",42.30252077,-71.12397574,87.5,"Birch Route",334,1928,1176,91,19
"Betula","nigra","Betula nigra","river birch",86261,"Recent fruit or seed drop","'25505'","1199*J, Tree 1","1199*J","Tree 1",42.30252077,-71.12397574,87.5,"Birch Route",334,1928,1176,91,19
"Betula","nigra","Betula nigra","river birch",86261,"Fruits","'43399'","1199*J, Tree 1","1199*J","Tree 1",42.30252077,-71.12397574,87.5,"Birch Route",334,1928,1722,193,43
"Betula","nigra","Betula nigra","river birch",86261,"Fruits","'47328,43735,47191,31858'","1199*J, Tree 1","1199*J","Tree 1",42.30252077,-71.12397574,87.5,"Birch Route",334,1928,1722,193,43
"Betula","nigra","Betula nigra","river birch",86261,"Fruits","'31858'","1199*J, Tree 1","1199*J","Tree 1",42.30252077,-71.12397574,87.5,"Birch Route",334,1928,1722,193,43
"Betula","nigra","Betula nigra","river birch",86261,"Fruits","'29483'","1199*J, Tree 1","1199*J","Tree 1",42.30252077,-71.12397574,87.5,"Birch Route",334,1928,1722,193,43
"Betula","nigra","Betula nigra","river birch",86261,"Fruits","'30377,46947,34731'","1199*J, Tree 1","1199*J","Tree 1",42.30252077,-71.12397574,87.5,"Birch Route",334,1928,1722,193,43
"Betula","nigra","Betula nigra","river birch",86261,"Fruits","'31858'","1199*J, Tree 1","1199*J","Tree 1",42.30252077,-71.12397574,87.5,"Birch Route",334,1928,1722,193,43
"Betula","nigra","Betula nigra","river birch",86261,"Fruits","'34731,31858'","1199*J, Tree 1","1199*J","Tree 1",42.30252077,-71.12397574,87.5,"Birch Route",334,1928,1722,193,43
"Betula","nigra","Betula nigra","river birch",86261,"Fruits","'31858'","1199*J, Tree 1","1199*J","Tree 1",42.30252077,-71.12397574,87.5,"Birch Route",334,1928,1722,193,43
"Betula","nigra","Betula nigra","river birch",86261,"Fruits","'47328'","1199*J, Tree 1","1199*J","Tree 1",42.30252077,-71.12397574,87.5,"Birch Route",334,1928,1722,193,43
"Betula","nigra","Betula nigra","river birch",86261,"Fruits","'25505'","1199*J, Tree 1","1199*J","Tree 1",42.30252077,-71.12397574,87.5,"Birch Route",334,1928,1722,193,43
"Betula","nigra","Betula nigra","river birch",86261,"Fruits","'43399,31858'","1199*J, Tree 1","1199*J","Tree 1",42.30252077,-71.12397574,87.5,"Birch Route",334,1928,1722,193,43
"Carya","glabra","Carya glabra","pignut hickory",86262,"budburst","'34731'","20095*A, Tree 6","20095*A","Tree 6",42.30107199,-71.12629543,67.4,"Hickory Route",169,955,1600,107,18
"Carya","glabra","Carya glabra","pignut hickory",86262,"budburst","'28846'","20095*A, Tree 6","20095*A","Tree 6",42.30107199,-71.12629543,67.4,"Hickory Route",169,955,1600,107,18
"Carya","glabra","Carya glabra","pignut hickory",86262,"budburst","'28846,43735,30145,34731'","20095*A, Tree 6","20095*A","Tree 6",42.30107199,-71.12629543,67.4,"Hickory Route",169,955,1600,107,18
"Carya","glabra","Carya glabra","pignut hickory",86262,"budburst","'43735,30145'","20095*A, Tree 6","20095*A","Tree 6",42.30107199,-71.12629543,67.4,"Hickory Route",169,955,1600,107,18
"Carya","glabra","Carya glabra","pignut hickory",86262,"Ripe fruits","'34731'","20095*A, Tree 6","20095*A","Tree 6",42.30107199,-71.12629543,67.4,"Hickory Route",169,955,1208,83,18
"Carya","glabra","Carya glabra","pignut hickory",86262,"Ripe fruits","'43735'","20095*A, Tree 6","20095*A","Tree 6",42.30107199,-71.12629543,67.4,"Hickory Route",169,955,1208,83,18
"Carya","glabra","Carya glabra","pignut hickory",86262,"Ripe fruits","'30145'","20095*A, Tree 6","20095*A","Tree 6",42.30107199,-71.12629543,67.4,"Hickory Route",169,955,1208,83,18
"Carya","glabra","Carya glabra","pignut hickory",86262,"Ripe fruits","'43735,30145'","20095*A, Tree 6","20095*A","Tree 6",42.30107199,-71.12629543,67.4,"Hickory Route",169,955,1208,83,18
"Carya","glabra","Carya glabra","pignut hickory",86262,"Ripe fruits","'28846'","20095*A, Tree 6","20095*A","Tree 6",42.30107199,-71.12629543,67.4,"Hickory Route",169,955,1208,83,18
"Carya","glabra","Carya glabra","pignut hickory",86262,"Increasing leaf size","'43735,30145,34731'","20095*A, Tree 6","20095*A","Tree 6",42.30107199,-71.12629543,67.4,"Hickory Route",169,955,1793,158,25
"Carya","glabra","Carya glabra","pignut hickory",86262,"Increasing leaf size","'43735,28846,30145'","20095*A, Tree 6","20095*A","Tree 6",42.30107199,-71.12629543,67.4,"Hickory Route",169,955,1793,158,25
"Carya","glabra","Carya glabra","pignut hickory",86262,"Increasing leaf size","'30145'","20095*A, Tree 6","20095*A","Tree 6",42.30107199,-71.12629543,67.4,"Hickory Route",169,955,1793,158,25
"Carya","glabra","Carya glabra","pignut hickory",86262,"Increasing leaf size","'30145'","20095*A, Tree 6","20095*A","Tree 6",42.30107199,-71.12629543,67.4,"Hickory Route",169,955,1793,158,25
"Carya","glabra","Carya glabra","pignut hickory",86262,"Increasing leaf size","'30145'","20095*A, Tree 6","20095*A","Tree 6",42.30107199,-71.12629543,67.4,"Hickory Route",169,955,1793,158,25
"Carya","glabra","Carya glabra","pignut hickory",86262,"Increasing leaf size","'30145'","20095*A, Tree 6","20095*A","Tree 6",42.30107199,-71.12629543,67.4,"Hickory Route",169,955,1793,158,25
"Carya","glabra","Carya glabra","pignut hickory",86262,"Increasing leaf size","'30145'","20095*A, Tree 6","20095*A","Tree 6",42.30107199,-71.12629543,67.4,"Hickory Route",169,955,1793,158,25
"Carya","glabra","Carya glabra","pignut hickory",86262,"Increasing leaf size","'30145'","20095*A, Tree 6","20095*A","Tree 6",42.30107199,-71.12629543,67.4,"Hickory Route",169,955,1793,158,25
"Carya","glabra","Carya glabra","pignut hickory",86262,"Increasing leaf size","'30145'","20095*A, Tree 6","20095*A","Tree 6",42.30107199,-71.12629543,67.4,"Hickory Route",169,955,1793,158,25
"Carya","glabra","Carya glabra","pignut hickory",86262,"Increasing leaf size","'30145'","20095*A, Tree 6","20095*A","Tree 6",42.30107199,-71.12629543,67.4,"Hickory Route",169,955,1793,158,25
"Carya","glabra","Carya glabra","pignut hickory",86262,"Increasing leaf size","'30145'","20095*A, Tree 6","20095*A","Tree 6",42.30107199,-71.12629543,67.4,"Hickory Route",169,955,1793,158,25
"Carya","glabra","Carya glabra","pignut hickory",86262,"Increasing leaf size","'30145'","20095*A, Tree 6","20095*A","Tree 6",42.30107199,-71.12629543,67.4,"Hickory Route",169,955,1793,158,25
"Carya","glabra","Carya glabra","pignut hickory",86262,"leaf drop","'30145'","20095*A, Tree 6","20095*A","Tree 6",42.30107199,-71.12629543,67.4,"Hickory Route",169,955,1312,93,15
"Carya","glabra","Carya glabra","pignut hickory",86262,"leaf drop","'43735,30145,28846'","20095*A, Tree 6","20095*A","Tree 6",42.30107199,-71.12629543,67.4,"Hickory Route",169,955,1312,93,15
"Carya","glabra","Carya glabra","pignut hickory",86262,"leaf drop","'47328'","20095*A, Tree 6","20095*A","Tree 6",42.30107199,-71.12629543,67.4,"Hickory Route",169,955,1312,93,15
"Carya","glabra","Carya glabra","pignut hickory",86262,"leafout","'43735,30145,34731'","20095*A, Tree 6","20095*A","Tree 6",42.30107199,-71.12629543,67.4,"Hickory Route",169,955,1004,57,11
"Carya","glabra","Carya glabra","pignut hickory",86262,"leafout","'43735,28846,30145,47328,34731,49359'","20095*A, Tree 6","20095*A","Tree 6",42.30107199,-71.12629543,67.4,"Hickory Route",169,955,1004,57,11
"Carya","glabra","Carya glabra","pignut hickory",86262,"leafout","'47328'","20095*A, Tree 6","20095*A","Tree 6",42.30107199,-71.12629543,67.4,"Hickory Route",169,955,1004,57,11
"Carya","glabra","Carya glabra","pignut hickory",86262,"Colored leaves","'30145'","20095*A, Tree 6","20095*A","Tree 6",42.30107199,-71.12629543,67.4,"Hickory Route",169,955,1192,58,12
"Carya","glabra","Carya glabra","pignut hickory",86262,"Colored leaves","'30145'","20095*A, Tree 6","20095*A","Tree 6",42.30107199,-71.12629543,67.4,"Hickory Route",169,955,1192,58,12
"Carya","glabra","Carya glabra","pignut hickory",86262,"Colored leaves","'30145,49359,28846,43735'","20095*A, Tree 6","20095*A","Tree 6",42.30107199,-71.12629543,67.4,"Hickory Route",169,955,1192,58,12
"Carya","glabra","Carya glabra","pignut hickory",86262,"Colored leaves","'47328'","20095*A, Tree 6","20095*A","Tree 6",42.30107199,-71.12629543,67.4,"Hickory Route",169,955,1192,58,12
"Carya","glabra","Carya glabra","pignut hickory",86262,"flowers","'34731'","20095*A, Tree 6","20095*A","Tree 6",42.30107199,-71.12629543,67.4,"Hickory Route",169,955,1657,78,12
"Carya","glabra","Carya glabra","pignut hickory",86262,"flowers","'43735,28846,30145,47328'","20095*A, Tree 6","20095*A","Tree 6",42.30107199,-71.12629543,67.4,"Hickory Route",169,955,1657,78,12
"Carya","glabra","Carya glabra","pignut hickory",86262,"Open flowers","'34731'","20095*A, Tree 6","20095*A","Tree 6",42.30107199,-71.12629543,67.4,"Hickory Route",169,955,1025,77,12
"Carya","glabra","Carya glabra","pignut hickory",86262,"Open flowers","'30145,47328,28846'","20095*A, Tree 6","20095*A","Tree 6",42.30107199,-71.12629543,67.4,"Hickory Route",169,955,1025,77,12
"Carya","glabra","Carya glabra","pignut hickory",86262,"Pollen release (flowers)","'34731'","20095*A, Tree 6","20095*A","Tree 6",42.30107199,-71.12629543,67.4,"Hickory Route",169,955,559,41,13
"Carya","glabra","Carya glabra","pignut hickory",86262,"Recent fruit or seed drop","'34731'","20095*A, Tree 6","20095*A","Tree 6",42.30107199,-71.12629543,67.4,"Hickory Route",169,955,1176,106,17
"Carya","glabra","Carya glabra","pignut hickory",86262,"Recent fruit or seed drop","'43735'","20095*A, Tree 6","20095*A","Tree 6",42.30107199,-71.12629543,67.4,"Hickory Route",169,955,1176,106,17
"Carya","glabra","Carya glabra","pignut hickory",86262,"Recent fruit or seed drop","'30145'","20095*A, Tree 6","20095*A","Tree 6",42.30107199,-71.12629543,67.4,"Hickory Route",169,955,1176,106,17
"Carya","glabra","Carya glabra","pignut hickory",86262,"Recent fruit or seed drop","'30145'","20095*A, Tree 6","20095*A","Tree 6",42.30107199,-71.12629543,67.4,"Hickory Route",169,955,1176,106,17
"Carya","glabra","Carya glabra","pignut hickory",86262,"Recent fruit or seed drop","'43735,30145,28846'","20095*A, Tree 6","20095*A","Tree 6",42.30107199,-71.12629543,67.4,"Hickory Route",169,955,1176,106,17
"Carya","glabra","Carya glabra","pignut hickory",86262,"Fruits","'47328,30145,28846,34731'","20095*A, Tree 6","20095*A","Tree 6",42.30107199,-71.12629543,67.4,"Hickory Route",169,955,1722,97,16
"Carya","glabra","Carya glabra","pignut hickory",86262,"Fruits","'30145,28846,43735,49359'","20095*A, Tree 6","20095*A","Tree 6",42.30107199,-71.12629543,67.4,"Hickory Route",169,955,1722,97,16
"Carya","glabra","Carya glabra","pignut hickory",86262,"Fruits","'28846'","20095*A, Tree 6","20095*A","Tree 6",42.30107199,-71.12629543,67.4,"Hickory Route",169,955,1722,97,16
"Carya","glabra","Carya glabra","pignut hickory",86263,"budburst","'34731'","20098*A, Tree 8","20098*A","Tree 8",42.29994157,-71.1258635,60.3,"Hickory Route",203,955,1600,107,19
"Carya","glabra","Carya glabra","pignut hickory",86263,"budburst","'28846,43735,30145,34731'","20098*A, Tree 8","20098*A","Tree 8",42.29994157,-71.1258635,60.3,"Hickory Route",203,955,1600,107,19
"Carya","glabra","Carya glabra","pignut hickory",86263,"budburst","'32999,30145'","20098*A, Tree 8","20098*A","Tree 8",42.29994157,-71.1258635,60.3,"Hickory Route",203,955,1600,107,19
"Carya","glabra","Carya glabra","pignut hickory",86263,"Ripe fruits","'34731'","20098*A, Tree 8","20098*A","Tree 8",42.29994157,-71.1258635,60.3,"Hickory Route",203,955,1208,83,21
"Carya","glabra","Carya glabra","pignut hickory",86263,"Ripe fruits","'41462'","20098*A, Tree 8","20098*A","Tree 8",42.29994157,-71.1258635,60.3,"Hickory Route",203,955,1208,83,21
"Carya","glabra","Carya glabra","pignut hickory",86263,"Ripe fruits","'43735'","20098*A, Tree 8","20098*A","Tree 8",42.29994157,-71.1258635,60.3,"Hickory Route",203,955,1208,83,21
"Carya","glabra","Carya glabra","pignut hickory",86263,"Ripe fruits","'43735'","20098*A, Tree 8","20098*A","Tree 8",42.29994157,-71.1258635,60.3,"Hickory Route",203,955,1208,83,21
"Carya","glabra","Carya glabra","pignut hickory",86263,"Ripe fruits","'28846'","20098*A, Tree 8","20098*A","Tree 8",42.29994157,-71.1258635,60.3,"Hickory Route",203,955,1208,83,21
"Carya","glabra","Carya glabra","pignut hickory",86263,"Ripe fruits","'30145'","20098*A, Tree 8","20098*A","Tree 8",42.29994157,-71.1258635,60.3,"Hickory Route",203,955,1208,83,21
"Carya","glabra","Carya glabra","pignut hickory",86263,"Increasing leaf size","'43735,30145,34731,28846,32999'","20098*A, Tree 8","20098*A","Tree 8",42.29994157,-71.1258635,60.3,"Hickory Route",203,955,1793,158,37
"Carya","glabra","Carya glabra","pignut hickory",86263,"Increasing leaf size","'30145'","20098*A, Tree 8","20098*A","Tree 8",42.29994157,-71.1258635,60.3,"Hickory Route",203,955,1793,158,37
"Carya","glabra","Carya glabra","pignut hickory",86263,"Increasing leaf size","'30145,28846,43735'","20098*A, Tree 8","20098*A","Tree 8",42.29994157,-71.1258635,60.3,"Hickory Route",203,955,1793,158,37
"Carya","glabra","Carya glabra","pignut hickory",86263,"Increasing leaf size","'43735'","20098*A, Tree 8","20098*A","Tree 8",42.29994157,-71.1258635,60.3,"Hickory Route",203,955,1793,158,37
"Carya","glabra","Carya glabra","pignut hickory",86263,"Increasing leaf size","'30145'","20098*A, Tree 8","20098*A","Tree 8",42.29994157,-71.1258635,60.3,"Hickory Route",203,955,1793,158,37
"Carya","glabra","Carya glabra","pignut hickory",86263,"Increasing leaf size","'30145'","20098*A, Tree 8","20098*A","Tree 8",42.29994157,-71.1258635,60.3,"Hickory Route",203,955,1793,158,37
"Carya","glabra","Carya glabra","pignut hickory",86263,"Increasing leaf size","'30145'","20098*A, Tree 8","20098*A","Tree 8",42.29994157,-71.1258635,60.3,"Hickory Route",203,955,1793,158,37
